,_1
8933,"['aoc', 'asada', 'reveal', 'rigorous', 'anti', 'doping', 'program']"
8934,"['pyrotechnician', 'hurt', 'carols', 'candlelight', 'fireworks', 'disp']"
8935,"['ratepayers', 'offered', 'land', 'price', 'assurances']"
8936,"['justin', 'bieber', 'rants', 'melbourne', 'fans']"
8937,"['fears', 'boat', 'close', 'whales']"
8938,"['mt', 'gambier', 'service', 'offers', 'free', 'tax', 'help']"
8939,"['interview', 'glenn', 'mcgrath']"
8940,"['port', 'authority', 'allowed', 'second', 'lead', 'shipment']"
8941,"['lamb', 'percentage', 'booster']"
8942,"['listen', 'steven', 'schubert', 'speak', 'conjoint']"
8943,"['election', '2016', 'candidates', 'contesting', 'unwinnable', 'seats']"
8944,"['work', 'underway', 'improve', 'palliative', 'system']"
8945,"['coke', 'cola', 'truck', 'stolen', 'kalgoorlie', 'depot']"
8946,"['harvey', 'weinstein', 'secretly', 'recorded', 'nypd', 'sting']"
8947,"['gabe', 'watson', 'murder', 'trial', 'thrown']"
8948,"['labor', 'promises', 'expand', 'extreme', 'weather', 'response']"
8949,"['medecins', 'sans', 'frontieres', 'leave', 'afghanistan']"
8950,"['correspondent', 'stephanie', 'kennedy', 'reports']"
8951,"['probe', 'uncovers', 'dust', 'health', 'concerns']"
8952,"['interpol', 'creates', 'nuclear', 'terror', 'prevention', 'unit']"
8953,"['vdl', 'reports', 'strong', 'profit', 'result']"
8954,"['review', 'indigenous', 'training', 'game', 'changer']"
8955,"['experts', 'keep', 'watch', 'blackwater']"
8956,"['researcher', 'says', 'climate', 'report', 'evidence', 'beyond']"
8957,"['changing', 'arrest', 'laws', 'violates', 'redress', 'rights']"
8958,"['damien', 'ferguson', 'agforces', 'project', 'officer']"
8959,"['row', 'erupts', 'council', 'air', 'travel']"
8960,"['kingfish', 'industry', 'heads', 'production', 'boom']"
8961,"['oprah', 'visits', 'top']"
8962,"['appears', 'court', 'sydney', 'double', 'shooting']"
8963,"['diamonds', 'work', 'hard', 'make', 'semis']"
8964,"['first', 'cut', 'albanese', 'labels', 'oppn', 'behaviour']"
8965,"['review', 'oyster', 'farm', 'location']"
8966,"['dozens', 'injured', 'california', 'commuter', 'train', 'derails']"
8967,"['council', 'makes', 'offer', 'buy', 'woodford', 'festival', 'site']"
8968,"['police', 'question', 'teens', 'school', 'vandalism']"
8969,"['budget', 'response']"
8970,"['mid', 'west', 'buildings', 'given', 'heritage', 'listing']"
8971,"['us', 'boosts', 'anti', 'narcotics', 'aid', 'afghanistan']"
8972,"['great', 'victorian', 'bike', 'ride', 'participant', 'killed', 'mansfield']"
8973,"['usa', 'beats', 'europe', 'snap', 'ryder', 'cup', 'losing', 'streak']"
8974,"['teen', 'critical', 'overdose', 'melbourne', 'stereosonic', 'music', 'festival']"
8975,"['woodroofe', 'pivot']"
8976,"['mccullum', 'doubles', 'kiwis', 'force', 'draw']"
8977,"['farmers', 'urged', 'fight', 'financial', 'support']"
8978,"['simon', 'gerrans', 'makes', 'history', 'canadian', 'wins']"
8979,"['uc', 'sets', 'ambitious', 'target', 'world', 'ranking']"
8980,"['australian', 'horse', 'breeds', 'better']"
8981,"['cub', 'named', 'first', 'us', 'panda']"
8982,"['pope', 'calls', 'iraqi', 'insurgents', 'release', 'hostages']"
8983,"['uluru', 'flood', 'gallery']"
8984,"['genetic', 'test', 'developed', 'predict', 'risk', 'autism']"
8985,"['indigenous', 'council', 'imposes', 'youth', 'curfew']"
8986,"['shepherd', 'boots', 'force', 'reds', 'rout']"
8987,"['outback', 'ready', 'good', 'times', 'flow']"
8988,"['podcast', 'australia', 'vs', 'ireland']"
8989,"['australia', 'flying', 'start']"
8990,"['mosquito', 'born', 'virus', 'detected']"
8991,"['aussies', 'world', 'champs', 'final']"
8992,"['emergency', 'department', 'surge', 'units', 'fire', 'perth', 'hospitals']"
8993,"['bird', 'flu', 'scare', 'prompts', 'australian', 'alert']"
8994,"['ahmadiyya', 'mosque', 'opens', 'london']"
8995,"['port', 'adelaide', 'afl', 'club', 'might', 'abandon', 'push', 'field', 'reserves']"
8996,"['attorney', 'general', 'rules', 'challenging', 'mills', 'leader']"
8997,"['boozy', 'australia', 'day', 'brawl', 'deplorable', 'police']"
8998,"['hurleys', 'work', 'unveiled', 'national', 'archives']"
8999,"['film', 'maker', 'charged', 'race', 'hate', 'laws']"
9000,"['brexit', 'could', 'aussies', 'help', 'sway', 'britains', 'referendum']"
9001,"['donnybrook', 'fatal']"
9002,"['uni', 'launches', 'cancer', 'cluster', 'investigation']"
9003,"['solomons', 'rebel', 'leader', 'urged', 'surrender', 'arms']"
9004,"['give', 'pizzonia', 'time', 'montoya', 'tells', 'jaguar']"
9005,"['marist', 'brothers', 'appointed', 'paedophile', 'teacher', 'principal']"
9006,"['big', 'cheeses', 'odds', 'raw', 'products']"
9007,"['india', 'sweeps', 't20', 'series', 'despite', 'watson', 'century']"
9008,"['public', 'urged', 'flu', 'shot']"
9009,"['drone', 'footage', 'shows', 'devastation', 'shenzhen', 'china']"
9010,"['turkey', 'german', 'relations', 'worsen', 'erdogan', 'threatens', 'refugee', 'deal']"
9011,"['ex', 'cop', 'jailed', 'helping', 'dispose', 'body']"
9012,"['nice', 'attacker', 'alleged', 'accomplices']"
9013,"['weight', 'plane', 'blamed', 'fatal', 'skydive', 'crash']"
9014,"['taxi', 'drivers', 'rally', 'support', 'violence']"
9015,"['bush', 'confident', 'iraq', 'resolution']"
9016,"['lauren', 'moss', 'profile', 'casuarina']"
9017,"['opposition', 'demands', 'bushfire', 'probe']"
9018,"['rudd', 'learn', 'obamas', 'bipartisanship']"
9019,"['hospital', 'fires', 'foreign', 'trained', 'doctor']"
9020,"['tourists', 'bypassing', 'wine', 'country', 'visitors', 'centre']"
9021,"['mass', 'sign', 'nbn', 'nsw', 'south', 'coast']"
9022,"['reds', 'select', 'hunt', 'fly', 'half', 'brumbies', 'clash']"
9023,"['industrial', 'action', 'adelaide', 'youth', 'training', 'centre', 'called']"
9024,"['flooding', 'cuts', 'roads', 'nw', 'qld']"
9025,"['xenophon', 'backs', 'calls', 'maralinga', 'compo']"
9026,"['an:', 'japanese', 'dolphin', 'hunting', 'town', 'open', 'marine', 'park']"
9027,"['civil', 'libertarians', 'back', 'teens', 'right', 'choice']"
9028,"['cummins', 'helps', 'aussies', 'proteas', 'scalp']"
9029,"['carbon', 'tax', 'play', 'key', 'role', 'new', 'woodside', 'boss']"
9030,"['steven', 'raine', 'university', 'southern']"
9031,"['legal', 'minds', 'gather', 'celebrate', 'high', 'court']"
9032,"['deadline', 'nears', 'us', 'hostage', 'saudi']"
9033,"['interview', 'intikhab', 'alam']"
9034,"['ablett', 'brink', 'exit', 'time', 'game', 'give', 'back']"
9035,"['governor', 'generals', 'anzac', 'day', 'address']"
9036,"['pilot', 'wont', 'return', 'tourists', 'death']"
9037,"['damaged', 'wheat', 'ship', 'towed', 'asian', 'port']"
9038,"['syrian', 'troops', 'kill', 'dozens', 'rebel', 'held', 'district']"
9039,"['makybe', 'divas', 'name', 'help', 'charity']"
9040,"['toowoomba', 'south', 'lnp', 'david', 'janetzki', 'claims', 'victory', 'election']"
9041,"['nsw', 'country', 'hour', '29', 'august', '2013']"
9042,"['balotelli', 'mancini', 'clash', 'training', 'row']"
9043,"['nbl', 'grand', 'final', 'game', 'one', 'preview']"
9044,"['wa', 'country', 'hour', 'podcast', '27', 'november', '2013']"
9045,"['search', 'continues', 'missing', 'swimmer']"
9046,"['inzy', 'warns', 'shoaib', 'speed', 'showdown']"
9047,"['australia', 'must', 'press', 'vietnam', 'rights', 'says', 'hrw']"
9048,"['concern', 'political', 'donation', 'transparency', 'qld', 'election']"
9049,"['concern', 'sex', 'abuse', 'inquiry', 'delay', 'could', 'affect', 'royal', 'commission']"
9050,"['accidents', 'spark', 'rescue', 'chopper', 'call', 'help']"
9051,"['thai', 'junta', 'accepts', 'vote', 'result']"
9052,"['award', 'recognises', 'marine', 'rescue', 'efforts']"
9053,"['monaro', 'still', 'drought', 'coastal', 'regions', 'improve']"
9054,"['10m', 'payout', 'cancelled', 'prisons']"
9055,"['chinese', 'miner', 'increases', 'stake', 'karara', 'iron', 'ore']"
9056,"['brings', 'food', 'aid', 'iraq']"
9057,"['girl', 'narrowly', 'escapes', 'oncoming', 'train']"
9058,"['serious', 'crash', 'devonport', 'carnival']"
9059,"['trump', 'avoids', 'endorsement', 'two', 'state', 'solution']"
9060,"['japans', 'ruling', 'party', 'names', 'fukuda', 'pm']"
9061,"['kingmakers', 'could', 'switch', 'sides', 'break', 'dead', 'heat']"
9062,"['sally', 'pearson', 'seventh', 'diamond', 'league']"
9063,"['rugby', 'talk', 'wont', 'hurt', 'jts', 'origin', 'chances']"
9064,"['academics', 'meet', 'analyse', 'murray', 'guide']"
9065,"['lamb', 'price', 'already', 'falling', 'says', 'mla']"
9066,"['wello', 'police']"
9067,"['anzac', 'day', 'thousands', 'honour', 'diggers', 'dawn', 'services', 'across', 'qld']"
9068,"['duo', 'plead', 'guilty', 'possessing', 'child', 'pornography']"
9069,"['australian', 'deployment', 'marks', 'antarctic', 'anniversary']"
9070,"['chappell', 'quits', 'indian', 'cricket', 'coach']"
9071,"['australian', 'ashes', 'performance', 'slammed', 'critics', 'worldwide']"
9072,"['tougher', 'grog', 'rules', 'answer', 'bottle', 'shops']"
9073,"['first', 'cut', 'eclipse']"
9074,"['origins', 'ken', 'horton', 'talks', 'fidelis', 'rego']"
9075,"['bel', 'sprinter', 'cleared', 'newmarket']"
9076,"['commonwealth', 'bank', 'raises', 'interest', 'rates']"
9077,"['tigers', 'vs', 'blues', 'day', 'four', 'summary']"
9078,"['kittel', 'wins', 'tour', 'france', 'opener', 'cavendish', 'crashes']"
9079,"['rowan', 'cameron']"
9080,"['palmer', 'announces', 'wa', 'candidates', 'party']"
9081,"['closer', 'pm1', 'news']"
9082,"['gas', 'prices', 'deal', 'done', 'days', 'cheap', 'gas', 'long', 'gone']"
9083,"['crows', 'saving', 'pick', 'preseason', 'draft']"
9084,"['nats', 'visit', 'great', 'southern', 'cop', 'shops']"
9085,"['facebook', 'ipo', 'lawsuit', 'analysis']"
9086,"['watch', 'abcs', 'interview', 'barbara', 'hackett']"
9087,"['nsw', 'electricity', 'users', 'slugged', 'extra', '17pc']"
9088,"['editor', 'chief', 'resigns', 'age']"
9089,"['haemophilia', 'b:', 'royal', 'prince', 'alfred', 'hospital', 'makes', 'breakthrough']"
9090,"['bones', 'missing', 'muswellbrook', 'woman']"
9091,"['strike', 'zone', 'october', '11']"
9092,"['rescued', 'castaways', 'route', 'australia']"
9093,"['music', 'awards', 'make', 'urban', 'cowboy', 'toast', 'caboolture']"
9094,"['ato', 'picks', '65m', 'dodgy', 'claims']"
9095,"['100', 'arrested', 'nimbin', 'mardi', 'grass', 'festival']"
9096,"['potter', 'bracket', 'creep', 'reform']"
9097,"['market', 'hits', 'record', 'high', 'despite', 'soaring', 'oil', 'prices']"
9098,"['ferry', 'collision', 'kills', '33', 'nigeria']"
9099,"['pms', 'department', 'kept', 'insulation', 'warning', 'secret']"
9100,"['armed', 'robberies', 'rise', 'canberra']"
9101,"['hepburn', 'shire', 'plans', 'mediation', 'session']"
9102,"['tuncurry', 'supermarket', 'gets', 'nod']"
9103,"['testing', 'times', 'australias', 'cricket', 'woes']"
9104,"['people', 'urged', 'comment', 'coal', 'expansion']"
9105,"['ireland', 'stutters', 'retains', 'world', 'cup', 'lead']"
9106,"['saints', 'told', 'use', 'ball', 'better']"
9107,"['coal', 'seam', 'gas', 'company', 'rocks', 'canberra']"
9108,"['condobolin', 'house', 'damaged', 'early', 'morning', 'fire']"
9109,"['rural', 'tas', 'malay', 'wool', 'scour']"
9110,"['indigenous', 'anti', 'smoking', 'campaign']"
9111,"['asbestos', 'near', 'uluru', 'removed']"
9112,"['jason', 'day', 'smiling', 'focuses', 'masters', 'difficult', 'time']"
9113,"['wagga', 'expecting', 'big', 'weekend']"
9114,"['patrons', 'injured', 'cinema', 'roof', 'collapse']"
9115,"['africa', 'approves', 'mass', 'aids', 'drug', 'treatment']"
9116,"['aegic', 'report', 'looks', 'aussie', 'grain', 'supply', 'chain', 'versus', 'canada']"
9117,"['corbell', 'stripped', 'portfolio', 'cabinet', 'reshuffle']"
9118,"['denies', 'city', 'shop', 'fire']"
9119,"['criticises', 'funding', 'doctor', 'training']"
9120,"['community', 'urged', 'take', 'stand', 'domestic']"
9121,"['karen', 'ristevski', 'search', 'clues', 'resumes']"
9122,"['cats', 'miss', 'scarlett']"
9123,"['govt', 'approval', 'methane', 'fired', 'power', 'station']"
9124,"['benaud', 'stunned', 'aussies', 'still', 'ashes']"
9125,"['comeback', 'trail', 'begins', 'esperance']"
9126,"['calvary', 'hold', 'pending', 'vatican', 'approval']"
9127,"['indian', 'probe', 'lands', 'moon']"
9128,"['aussies', 'power', 'team', 'sprint', 'gold']"
9129,"['happy', 'travellers', 'volcano', 'flight', 'backlog', 'clears']"
9130,"['oh', 'takes', 'lead', 'thailand', 'open']"
9131,"['enough', 'remote', 'teachers', 'cope', 'expected']"
9132,"['liberal', 'partys', 'senior', 'west', 'australian', 'senator']"
9133,"['deschamps', 'hails', 'monacos', 'exceptional', 'achievement']"
9134,"['korean', 'defectors', 'arrive', 'south']"
9135,"['listeria', 'linked', 'company', 'resume', 'manufacturing']"
9136,"['federal', 'court', 'hears', 'arguments', 'naplan', 'dispute']"
9137,"['mayor', 'stands', 'pending', 'corruption', 'probe']"
9138,"['juventus', 'stunned', 'last', 'minute', 'defeat']"
9139,"['panel', 'hear', 'power', 'plant', 'details']"
9140,"['rebuilding', 'burnt', 'tas', 'communities', 'take', 'time']"
9141,"['family', 'first', 'lucy', 'gichuhi', 'replaces', 'bob', 'day', 'senate']"
9142,"['lake', 'angel', 'laid', 'rest']"
9143,"['sherden', 'dangers', 'hiking', 'drug', 'prices', '4000']"
9144,"['hospital', 'healers', 'aid', 'aboriginal', 'communities']"
9145,"['pope', 'john', 'paul', 'beatified']"
9146,"['tarnee', 'white', 'returning', 'pool']"
9147,"['two', 'charged', 'speed', 'chemical']"
9148,"['results', 'in:', 'five', 'hunter', 'students', 'top', 'hsc', 'courses']"
9149,"['cunningham', 'likely', 'three', 'cornered', 'contest']"
9150,"['damages', 'awarded', 'fatal', 'chopper', 'crash']"
9151,"['australia', 'opens', 'chappell', 'hadlee', 'series', 'comfortable', 'win']"
9152,"['nsw', 'country', 'hour', 'monday', '1', 'september', '2014']"
9153,"['students', 'tackle', 'dangerous', 'unpredictable', 'camels']"
9154,"['shy', 'dolphins', 'boffin', 'microscope']"
9155,"['tony', 'abbott', 'flags', 'changes', 'adoption', 'system']"
9156,"['awabakal', 'chairwoman', 'suspended', 'probe', 'launched']"
9157,"['trophy', 'winner', 'paul', 'smart']"
9158,"['us', 'hurricane', 'sparks', 'australian', 'weather', 'warning']"
9159,"['500', 'killed', 'south', 'sudan', 'clashes']"
9160,"['bomb', 'explodes', 'ballarat', 'shopping', 'centre']"
9161,"['councils', 'quiz', 'politicians', 'casino']"
9162,"['broome', 'council', 'election', 'results']"
9163,"['mp', 'wants', 'action', 'bairnsdale', 'hospital', 'revamp']"
9164,"['bolshoi', 'theatre', 'renovations', 'delayed']"
9165,"['brisbane', 'storm', 'city', 'cleans', 'flash', 'flooding', 'commuter', 'chaos']"
9166,"['excessive', 'levels', 'lead', 'found', 'drinking', 'water']"
9167,"['taj', 'burrow', 'takes', 'margaret', 'river', 'waves']"
9168,"['ceo', 'business', 'nigel', 'mcbride']"
9169,"['peter', 'newman', 'speaks', 'fight', 'keep', 'cattle']"
9170,"['locals', 'urged', 'avoid', 'bacteria', 'blooms']"
9171,"['icaap', 'lam', 'feature']"
9172,"['coroner', 'recommends', 'special', 'mental', 'health', 'prison']"
9173,"['mp', 'calls', 'pay', 'remote', 'defence', 'staff']"
9174,['bell']
9175,"['poisoned', 'wetlands', 'given', 'new', 'life', 'lengthy', 'decontamination']"
9176,"['lower', 'payroll', 'tax', 'receipts', 'pose', 'fresh', 'threat', 'budget']"
9177,"['mortgage', 'applications', 'rise', 'august']"
9178,"['teachers', 'call', 'planned', 'industrial', 'unrest']"
9179,"['sulphuric', 'acid', 'spills', 'lane', 'cove']"
9180,"['three', 'charged', 'trafficking', 'ice']"
9181,"['guinness', 'world', 'records', 'officials', 'rule', 'largest', 'mallee', 'root']"
9182,"['liberals', 'highlight', 'bendigo', 'election', 'issues']"
9183,"['lame', 'game']"
9184,"['mining', 'company', 'fined', 'serious', 'accidents']"
9185,"['woman', 'killed', 'car', 'crash']"
9186,"['guilty', 'plea', 'elderly', 'hit', 'run', 'death']"
9187,"['raiders', 'coach', 'pays', 'price', 'comments']"
9188,"['hayden', 'miss', 'waca', 'test']"
9189,"['academic', 'predicts', 'alp', 'charters', 'towers', 'challenge']"
9190,"['food', 'labelling', 'reform', 'christine', 'milne']"
9191,"['bashed', 'gun', 'home', 'invasion']"
9192,"['hindmarsh', 'returns', 'eels', 'fold']"
9193,"['us', 'senator', 'robert', 'byrd']"
9194,"['day', '3', 'wrap']"
9195,"['giant', 'snake', 'skin', 'fascinates', 'nathalia']"
9196,"['howard', 'comments', 'renew', 'republic', 'debate']"
9197,"['nrl', 'live', 'streaming', 'updates']"
9198,"['interview', 'lauren', 'wells']"
9199,"['tenpin', 'bowling', 'staff', 'fight', 'better', 'pay']"
9200,"['allenby', 'lurking', 'woods', 'toils']"
9201,"['mexicans', 'develop', 'taste', 'mini', 'pigs', 'pets']"
9202,"['tigers', 'dominate', 'warriors', 'hobart']"
9203,"['aquino', 'calls', 'boost', 'defence', 'ties']"
9204,"['zits', 'forever', 'abc', 'auctions', 'autograph', 'book']"
9205,"['rockhampton', 'reaches', 'lower', 'expected', 'flood', 'level']"
9206,"['council', 'rethinks', 'cultural', 'precinct', 'cost']"
9207,"['crossbenchers', 'crosshairs', 'james', 'glenday']"
9208,"['castlemaine', 'health', 'report', 'reveals', '27m', 'deficit']"
9209,"['fruit', 'vegetables', 'going', 'cheap', 'queensland', 'bumper', 'crops']"
9210,"['interview', 'emily', 'beaton']"
9211,"['govt', 'confirms', 'taiwan', 'uranium', 'export', 'deal']"
9212,"['long', 'wait', 'festival', 'relocation', 'decision']"
9213,"['journalist', 'faces', 'gordon', 'wood', 'committal', 'hearing']"
9214,"['sydney', 'airport', 'plan', 'reignites', 'restrictions', 'debate']"
9215,"['wa', 'greyhound', 'trainer', 'pleads', 'guilty', 'misconduct', 'charge']"
9216,"['glencore', 'seen', 'rival', 'austral', 'takeover']"
9217,"['hogan', 'csg']"
9218,"['israel', 'rejects', 'truce', 'ready', 'fight', 'weeks']"
9219,"['walk', 'suicide', 'awareness']"
9220,"['cl', 'party', 'announcement']"
9221,"['star', 'guardians', 'film', 'planned', 'wa', 'production', 'house', 'films']"
9222,"['tas', 'racing', 'officials', 'ban', 'lifted']"
9223,"['interview', 'isaac', 'smith']"
9224,"['run', 'feast', 'continues', 'bushranger', 'quiney']"
9225,"['japanese', 'developer', 'unfazed', 'deadline']"
9226,"['stabbing', 'uncomfortable', 'policeman', 'says']"
9227,"['unis', 'mackay', 'campus', 'chief', 'quits']"
9228,"['costello', 'job', 'says', 'baillieu']"
9229,"['chinese', 'dance', 'legend', 'weaves', 'diversity', 'respect', 'new', 'work']"
9230,"['six', 'indian', 'teachers', 'arrested', 'gang', 'raping']"
9231,"['nbn', 'boss', 'defends', 'timing', 'speed', 'hike']"
9232,"['race', 'contain', 'ebola', 'west', 'africa']"
9233,"['indonesian', 'ex', 'minister', 'jailed', 'hajj', 'corruption']"
9234,"['seal', 'populations', 'monitored', 'recovery']"
9235,"['gas', 'pipeline']"
9236,"['mice', 'cells', 'stem', 'cells', 'share', 'similarities', 'scientists']"
9237,"['florence', 'woods', 'celebrates', '80th', 'birthday']"
9238,"['insulted', 'pensioner', 'feels', 'sorry', 'brown']"
9239,"['parental', 'vigilance', 'urged', 'cyber', 'bullying']"
9240,"['interview', 'marcos', 'flores']"
9241,"['politicians', 'get', 'average', 'wage', 'academic']"
9242,"['pet', 'rescue']"
9243,"['council', 'rejects', 'clubs', 'plea', 'waiver', 'water']"
9244,"['nauru', ""world's"", 'smallest', 'republic']"
9245,"['trace', 'saltwater', 'crocs', 'katherine', 'river']"
9246,"['three', 'perth', 'schools', 'affected', 'swine', 'flu']"
9247,"['councils', 'get', '14m', 'flood', 'proofing']"
9248,"['hazzard', 'promises', 'transparency', 'bickham']"
9249,"['greenpeace', 'removes', 'homebush', 'toxic', 'waste']"
